Body,Transmission,Fuel,Brand,Model,Price,Color,Length,Width,Height,Wheel Base,Gear Box,Seats,Cargo Volume,Max Torque At
suv,manual,diesel,maruti,maruti sx4 s cross,742000,silver,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,353.0,1750.0
hatchback,manual,diesel,maruti,maruti baleno,675000,red,3995.0,1745.0,1510.0,2520.0,5 speed,5.0,339.0,2000.0
sedan,manual,diesel,maruti,maruti ciaz,660000,silver,4490.0,1730.0,1485.0,2650.0,5 speed,5.0,510.0,1750.0
suv,manual,diesel,maruti,maruti vitara brezza,875001,grey,3995.0,1790.0,1640.0,2500.0,5 speed,5.0,328.0,1750.0
sedan,automatic,diesel,maruti,maruti swift dzire,770000,white,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,2000.0
sedan,automatic,diesel,maruti,maruti swift dzire,750000,violet,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,2000.0
hatchback,manual,diesel,maruti,maruti swift,335000,silver,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,2000.0
suv,manual,diesel,maruti,maruti sx4 s cross,715000,grey,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,353.0,1750.0
muv,manual,diesel,maruti,maruti ertiga,691000,blue,4395.0,1735.0,1690.0,2740.0,6 speed,7.0,209.0,2000.0
sedan,automatic,diesel,maruti,maruti swift dzire,640000,grey,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,2000.0
muv,manual,diesel,maruti,maruti ertiga,878000,white,4296.0,1695.0,1685.0,2740.0,5 speed,7.0,135.0,1750.0
sedan,manual,diesel,maruti,maruti swift dzire,550000,silver,3995.0,1695.0,1555.0,2430.0,5 speed,5.0,320.0,2000.0
sedan,manual,diesel,maruti,maruti swift dzire,800000,golden,3995.0,1735.0,1515.0,2450.0,5 speed,5.0,378.0,2000.0
suv,manual,diesel,maruti,maruti sx4 s cross,879000,black,4300.0,1785.0,1595.0,2600.0,5 speed,5.0,353.0,1750.0
hatchback,manual,petrol,hyundai,hyundai i10,175000,red,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,353.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i10,212000,grey,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,353.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i20,312000,white,3940.0,1710.0,1505.0,2525.0,5 speed,5.0,295.0,4000.0
hatchback,automatic,petrol,hyundai,hyundai grand i10,575000,red,3765.0,1660.0,1520.0,2425.0,4 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i10,130000,silver,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i20,370000,grey,3985.0,1734.0,1505.0,2570.0,5 speed,5.0,295.0,4000.0
hatchback,manual,petrol,hyundai,hyundai grand i10,525000,gray,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai grand i10,475000,gray,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai santro xing,155000,golden,3565.0,1525.0,1590.0,2380.0,5 speed,5.0,256.0,3000.0
hatchback,manual,petrol,hyundai,hyundai grand i10,370000,brown,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i10,120000,white,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,407.0,4000.0
sedan,automatic,petrol,hyundai,hyundai xcent,450000,other,3995.0,1660.0,1520.0,2425.0,4 speed,5.0,407.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i20,530000,grey,3985.0,1734.0,1505.0,2570.0,5 speed,5.0,295.0,4000.0
suv,manual,petrol,hyundai,hyundai venue,850000,polar white,3995.0,1770.0,1605.0,2500.0,5 speed,5.0,350.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i20,710000,red,3940.0,1710.0,1505.0,2525.0,5 speed,5.0,350.0,4000.0
hatchback,manual,petrol,hyundai,hyundai eon,293000,white,3495.0,1550.0,1500.0,2380.0,5 speed,5.0,215.0,4000.0
hatchback,manual,petrol,hyundai,hyundai grand i10,566000,grey,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i20,554750,silver,3985.0,1734.0,1505.0,2570.0,5 speed,5.0,295.0,4000.0
sedan,manual,petrol,hyundai,hyundai xcent,501000,white,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,407.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i10,310000,grey,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,407.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i10,299999,white,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,407.0,4000.0
hatchback,automatic,petrol,hyundai,hyundai grand i10 nios,740000,grey,3805.0,1680.0,1520.0,2450.0,5 speed,5.0,407.0,4000.0
hatchback,manual,petrol,hyundai,hyundai grand i10,463000,silver,3765.0,1660.0,1520.0,2425.0,5 speed,5.0,256.0,4000.0
sedan,manual,petrol,hyundai,hyundai aura,863000,grey,3995.0,1680.0,1520.0,2450.0,5 speed,5.0,256.0,4000.0
hatchback,manual,petrol,hyundai,hyundai eon,279000,red,3495.0,1550.0,1500.0,2380.0,5 speed,5.0,215.0,4000.0
hatchback,automatic,petrol,hyundai,hyundai grand i10,548000,grey,3765.0,1660.0,1520.0,2425.0,4 speed,5.0,256.0,4000.0
hatchback,automatic,petrol,hyundai,hyundai grand i10,495000,grey,3765.0,1660.0,1520.0,2425.0,4 speed,5.0,256.0,4000.0
suv,manual,petrol,hyundai,hyundai creta,985000,white,4270.0,1780.0,1630.0,2590.0,6 speed,5.0,400.0,4850.0
suv,manual,petrol,hyundai,hyundai creta,751000,red,4270.0,1780.0,1665.0,2590.0,6 speed,5.0,400.0,4850.0
suv,manual,petrol,hyundai,hyundai venue,815500,white,3995.0,1770.0,1605.0,2500.0,5 speed,5.0,350.0,4000.0
hatchback,manual,petrol,hyundai,hyundai i20,383000,blue,3995.0,1710.0,1505.0,2525.0,5 speed,5.0,350.0,4000.0
suv,manual,petrol,hyundai,hyundai venue,1133000,white,3995.0,1770.0,1605.0,2500.0,6 speed,5.0,350.0,2750.0
hatchback,manual,petrol,hyundai,hyundai i10,217000,white,3585.0,1595.0,1550.0,2380.0,5 speed,5.0,350.0,4000.0
hatchback,automatic,petrol,hyundai,hyundai i10,384000,white,3585.0,1595.0,1550.0,2380.0,4 speed,5.0,350.0,4000.0
sedan,manual,petrol,hyundai,hyundai xcent,430000,light blue,3995.0,1660.0,1520.0,2425.0,5 speed,5.0,407.0,4000.0
hatchback,automatic,petrol,hyundai,hyundai i20,445000,white,3985.0,1734.0,1505.0,2570.0,4 speed,5.0,295.0,4000.0
suv,manual,petrol,hyundai,hyundai creta,1270000,grey,4300.0,1790.0,1635.0,2610.0,6 speed,5.0,295.0,4500.0
sedan,automatic,petrol,hyundai,hyundai verna,440000,maroon,4370.0,1700.0,1475.0,2570.0,4 speed,5.0,465.0,4200.0
hatchback,manual,petrol,hyundai,hyundai i20,340000,blue,3995.0,1710.0,1505.0,2525.0,5 speed,5.0,465.0,4000.0
